Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving average,upper_BB,lower_BB,tr0,tr1,tr2,tr,upper_KC,lower_KC,squeeze_on,squeeze_off,value,pct_change,profitable?
2019-07-09,267.07632063827714,270.8673616806324,266.75956733455735,270.5605163574219,2477400,0.0,0,262.3005717268683,272.12103700502644,252.48010644871022,4.107794346075082,2.3953768173511776,1.712417528723904,4.107794346075082,270.81327116786645,253.78787228587024,0.0,1.0,7.738395552207446,0.7779327497445143,1
2019-07-10,271.38214619259776,274.28234556429777,271.3623302277208,272.579833984375,2323000,0.0,0,263.27954909069314,274.17766459201613,252.38143358937015,2.9200153365769665,3.7218292068758956,0.801813870298929,3.7218292068758956,271.69506298229965,254.86403519908663,0.0,1.0,8.600703623706337,0.7463460131357458,1
2019-07-11,274.77721882348334,275.8165297716357,273.27265567445187,275.4898986816406,2583900,0.0,0,264.44243953433914,276.75713870393986,252.12774036473843,2.5438740971838456,3.2366957872607145,0.6928216900768689,3.2366957872607145,272.68139684925376,256.20348221942453,0.0,1.0,9.563357109933742,1.0676008766783651,1
2019-07-12,276.40054218719314,276.8954579439857,273.45086360935613,276.697509765625,2299700,0.0,0,265.6095890859993,279.07085580647356,252.14832236552505,3.444594334629585,1.4055592623450934,2.0390350722844914,3.444594334629585,273.7258401588762,257.49333801312235,0.0,1.0,10.532358479200413,0.43835040404871517,1
2019-07-15,277.60808733332397,277.7367702398388,275.7175058614823,276.5291748046875,3349500,0.0,0,266.6495496353309,280.76976985832647,252.52932941233533,2.0192643783564677,1.0392604742137905,0.9800039041426771,2.0192643783564677,274.3950986752813,258.9040005953805,0.0,1.0,11.025933912176127,-0.060837179590123025,0
2019-07-16,276.1629014492485,277.77633111883256,272.51042194898486,273.8070983886719,2976000,0.0,0,267.3312209479571,281.31922369549164,253.34321820042257,5.265909169847703,1.2471563141450588,4.018752855702644,5.265909169847703,275.3300671995744,259.3323746963398,0.0,1.0,10.785658534170759,-0.9843722341189576,0
2019-07-17,274.56933379053214,275.6383383616791,272.4708659459193,272.48077392578125,2318900,0.0,0,267.82165456670504,281.24494484846866,254.3983642849414,3.1674724157597893,1.8312399730072002,1.3362324427525891,3.1674724157597893,275.66923705144785,259.9740720819622,0.0,1.0,10.125888070174856,-0.4844010512130348,0
2019-07-18,272.2036165722865,274.4307370715143,271.94625075938745,273.96551513671875,3241000,0.0,0,268.4067841467579,281.3430684226475,255.47049987086828,2.484486312126819,1.9499631457330224,0.5345231663937966,2.484486312126819,275.99267482378235,260.82089346973345,0.0,1.0,9.453570982918034,0.5448976049010845,1
2019-07-19,276.58861838960667,276.63812809068014,272.6194144778592,272.7975769042969,3048200,0.0,0,268.8249548868361,281.81940777656746,255.83050199710476,4.018713612820932,2.6726129539613908,1.346100658859541,4.018713612820932,276.4518943413241,261.19801543234814,0.0,1.0,8.53967179068983,-0.42630848332828597,0
2019-07-22,274.0941908885211,276.51925946669263,273.26273621538337,275.7768859863281,2092400,0.0,0,269.48704356479027,282.51744293006175,256.4566441995188,3.256523251309261,3.721682562395756,0.4651593110864951,3.721682562395756,277.0972944437343,261.8767926858462,0.0,1.0,8.688912587073528,1.0921317981781309,1
2019-07-23,277.15276477967166,277.568507218033,274.08428169958876,276.13323974609375,2275400,0.0,0,270.12001463124375,283.1592795619897,257.0807497004978,3.484225518444248,1.7916212317048803,1.6926042867393676,3.484225518444248,277.6719200696292,262.5681091928583,0.0,1.0,8.631416339775932,0.12921813896444867,1
2019-07-24,275.34137181289674,277.44968699907804,273.5695654192373,277.40020751953125,2805200,0.0,0,270.81336633644355,282.8331763774869,258.7935562954002,3.880121579840761,1.3164472529842897,2.5636743268564715,3.880121579840761,278.3842115677838,263.2425211051033,0.0,1.0,8.784840193447895,0.45882479581325075,1
2019-07-25,277.1528143520774,278.0436566424715,274.72771514359295,276.5094299316406,2312200,0.0,0,271.3558485847048,282.17530832576256,260.53638884364705,3.3159414988785443,0.6434491229402397,2.6724923759383046,3.3159414988785443,278.84133361254254,263.87036355686706,0.0,1.0,8.149434755705496,-0.3211164100617725,0
2019-07-26,277.74672869361535,279.41954636779474,277.2319969740152,279.2017822265625,2942100,0.0,0,272.10308036149024,281.46510067118766,262.74106005179283,2.187549393779534,2.9101164361541123,0.7225670423745783,2.9101164361541123,279.43717882900967,264.7689818939708,0.0,1.0,7.926371270368821,0.973692758177358,1
2019-07-29,280.2410343432811,280.4488904593777,277.5783857152546,278.578125,3677700,0.0,0,272.71975128046677,280.90085412471933,264.5386484362142,2.8705047441230818,1.2471082328152079,1.6233965113078739,2.8705047441230818,279.9090234765129,265.5304790844206,0.0,1.0,7.360951754738361,-0.2233715062951891,0
2019-07-30,276.499506281438,279.49869428706666,272.6490777508805,275.3315124511719,3957900,0.0,0,272.96849043995496,279.81182071439883,266.1251601655111,6.849616536186147,0.9205692870666553,5.929047249119492,6.849616536186147,280.74957726346304,265.1874036164469,1.0,0.0,6.293453198318538,-1.165422643586289,0
2019-07-31,275.83631815561205,276.1431634603793,262.988296238763,269.5013732910156,5513100,0.0,0,272.6382888062741,279.13347583946376,266.1431017730844,13.154867221616314,0.8116510092074236,12.34321621240889,13.154867221616314,282.10379814672444,263.17277946582374,1.0,0.0,4.394779767867222,-2.1174979602780475,0
2019-08-01,271.1445507679949,276.4698493701321,268.87785825496434,271.3722229003906,4988100,0.0,0,272.5177111008037,278.85696146099775,266.17846074060964,7.591991115167787,6.968476079116499,0.6235150360512876,7.591991115167787,282.5030816147615,262.53234058684586,1.0,0.0,3.2517995616294595,0.6941892675829786,1
2019-08-02,269.2341409967542,269.72905669711594,262.97839929444086,266.7100830078125,4438000,0.0,0,271.96460366276096,278.7660553717859,265.163151953736,6.750657402675074,1.6431662032746885,8.393823605949763,8.393823605949763,282.5683629692789,261.36084435624304,1.0,0.0,1.4184698661285395,-1.7179871405959668,0
2019-08-05,257.3561729597191,259.9792202195877,251.3181951680587,254.22830200195312,6861300,0.0,0,270.2754320743181,281.2279692343616,259.32289491427457,8.661025051529009,6.730862788224783,15.391887839753792,15.391887839753792,282.7137383287923,257.83712581984383,1.0,0.0,-1.9979845365160873,-4.679905935724882,0
2019-08-06,259.1378367713741,262.4537778535503,257.5343148087217,261.9885559082031,4918500,0.0,0,269.486205772065,281.5061172955453,257.46629424858463,4.919463044828603,8.225475851597196,3.3060128067685923,8.225475851597196,282.289297977319,256.68311356681096,1.0,0.0,-3.7753552887345947,3.0524744275680193,1
2019-08-07,260.72159525036966,267.2544887957166,257.6036322558713,266.5715026855469,4476000,0.0,0,269.2086150016918,281.5533207524392,256.86390925094435,9.650856539845336,5.265932887513486,4.3849236523318496,9.650856539845336,282.602490924123,255.81473907926056,1.0,0.0,-4.4106562242967655,1.74929273588178,1
2019-08-08,269.2341477683391,275.2523095449085,268.8382212395431,275.2127380371094,4135500,0.0,0,269.78043624358617,282.11187787623743,257.4489946109349,6.4140883053653965,8.68080685936161,2.2667185539962134,8.68080685936161,283.53501560277624,256.0258568843961,1.0,0.0,-3.373583100659898,3.241620077355334,1
2019-08-09,272.708447431665,274.0842973131403,270.3031342713638,272.1541442871094,3410500,0.0,0,270.00650367645505,282.1818466269069,257.8311607260032,3.7811630417765514,1.1284407239690495,4.909603765745601,4.909603765745601,283.40332195973946,256.60968539317065,1.0,0.0,-2.6889193613732036,-1.1113561718889553,0
2019-08-12,270.0755117007669,272.1838574797018,266.15578769623403,267.2544860839844,3322600,0.0,0,269.74440676272656,281.94999243893034,257.5388210865228,6.028069783467799,0.029713192592453197,5.998356590875346,6.028069783467799,283.019345162502,256.4694683629511,1.0,0.0,-2.7251632414611873,-1.8003246711378762,0
2019-08-13,267.08624381392644,272.56991926363025,265.2748653010144,271.73846435546875,3899800,0.0,0,269.9343170097592,282.10503869524024,257.7635953242781,7.295053962615839,5.315433179645879,1.9796207829699597,7.295053962615839,283.3288162756676,256.5398177438508,1.0,0.0,-1.909731000424161,1.677793453418519,1
2019-08-14,267.0762733557169,269.69932010939226,263.1466421109554,264.43341064453125,3750300,0.0,0,269.4104211651902,282.0035375628709,256.8173047675095,6.552677998436877,2.0391442460764893,8.591822244513367,8.591822244513367,283.1493881791325,255.67145415124793,1.0,0.0,-2.547435553367328,-2.6882663550278796,0
2019-08-15,266.5417687640039,270.3724110260334,265.36386711143496,269.125244140625,3364300,0.0,0,269.3832614485527,281.95018116686623,256.8163417302391,5.00854391459842,5.939000381502126,0.9304564669037063,5.939000381502126,282.9530497121964,255.81347318490893,1.0,0.0,-2.3585022778175473,1.7742967821871902,1
2019-08-16,272.1838502388645,273.1538656817562,271.0059484519899,271.57012939453125,2718100,0.0,0,269.59153458635,282.13553527910835,257.04753389359166,2.1479172297662785,4.028621541131201,1.8807043113649229,4.028621541131201,282.6601823783848,256.52288679431524,1.0,0.0,-1.65697042596475,0.9084563069188478,1
2019-08-19,274.1832743658277,275.73731678074694,272.41146785323025,275.2424011230469,2502300,0.0,0,270.12971235194874,282.63343091498047,257.625993788917,3.325848927516688,4.167187386215687,0.8413384586989991,4.167187386215687,282.76797168720753,257.49145301668995,1.0,0.0,-0.4675134643888814,1.3522369844956694,1
2019-08-20,275.56905659944476,276.71726465198606,273.0449986042791,274.222900390625,2583600,0.0,0,270.5195397843341,282.88700793644585,258.1520716322223,3.6722660477069553,1.4748635289391814,2.197402518767774,3.6722660477069553,282.6765511882421,258.36252838042606,0.0,1.0,0.7282463357547719,-0.37040104586433253,0
2019-08-21,276.7964689026458,279.2314457036317,276.45002186905765,279.1423645019531,2492200,0.0,0,271.3407611862607,283.92315857355294,258.75836379896845,2.7814238345740705,5.008545313006721,2.2271214784326503,5.008545313006721,283.30323433746537,259.378288035056,0.0,1.0,2.74787302827497,1.7939654581438758,1
2019-08-22,279.24134860601504,280.0134461712257,273.94577427260487,277.91497802734375,2975800,0.0,0,271.9668770760591,284.6936100683887,259.24014408372955,6.067671898620858,0.8710816692725984,5.19659022934826,6.067671898620858,283.9450657405522,259.98868841156605,0.0,1.0,4.543492823986789,-0.43969910364529685,0
2019-08-23,277.1527614090996,279.22150518188994,267.4623046146575,269.125244140625,4415000,0.0,0,271.6962453678555,283.85338351567424,259.5391072200368,11.759200567232426,1.3065271545461883,10.452673412686238,11.759200567232426,284.72354425763797,258.66894647807305,1.0,0.0,4.65925196674881,-3.16274205482151,0
2019-08-26,272.0849137352689,273.619140625,270.204239745748,273.619140625,2184400,0.0,0,271.8793782495294,283.54108048677784,260.21767601228095,3.414900879252002,4.493896484375,1.0789956051229979,4.493896484375,284.5394493280713,259.21930717098746,1.0,0.0,5.822160203490377,1.669816036293792,1
2019-08-27,273.92598536067,276.2520956455042,272.1146068368068,273.8270263671875,2169400,0.0,0,272.0648685464868,283.60935804821014,260.5203790447635,4.137488808697412,2.6329550205041983,1.5045337881932141,4.137488808697412,284.3262947646901,259.80344232828355,1.0,0.0,6.944181626471098,0.07597631573312835,1
2019-08-28,272.4313031192602,275.816509541774,270.59020103436563,275.4106750488281,2306900,0.0,0,272.3835167848635,284.1479616533885,260.6190719163385,5.226308507408362,1.9894831745864963,3.2368253328218657,5.226308507408362,284.48050580267096,260.28652776705604,1.0,0.0,7.947808019673328,0.5783390714388492,1
2019-08-29,278.14259706342335,279.1126426181849,276.04415952727993,278.51873779296875,2297200,0.0,0,272.96782354763724,285.26055614735054,260.67509094792393,3.0684830909049765,3.701967569356782,0.6334844784518054,3.701967569356782,284.63817130350157,261.2974757917729,0.0,1.0,8.844343009932718,1.1285193442808872,1
2019-08-30,279.7164762374532,280.0827090544175,275.8957411977873,278.5088806152344,2600300,0.0,0,273.4955432684401,286.0707503821436,260.92033615473656,4.18696785663019,1.563971261448728,2.622996595181462,4.18696785663019,284.86621720211707,262.1248693347631,0.0,1.0,9.718868271348757,-0.0035391434746845363,0
2019-09-03,277.1429132850408,279.9639391143831,275.668074009625,277.2616882324219,2350800,0.0,0,273.854223741249,283.69445323319275,264.0139942493052,4.295865104758093,1.4550584991487199,2.840806605609373,4.295865104758093,284.9722664271735,262.73618105532444,1.0,0.0,9.79734705327477,-0.4478106335630727,0
2019-09-04,279.894640114061,283.29966286307115,279.2809494221917,283.1907958984375,2631000,0.0,0,274.743421089662,284.31576917223475,265.1710730070892,4.018713440879424,6.037974630649273,2.01926118976985,6.037974630649273,285.94854619156143,263.5382959877625,1.0,0.0,9.43620903495464,2.1384518372568717,1
2019-09-05,287.33820862924017,290.47595772145064,286.6552224442961,289.1099853515625,3808300,0.0,0,276.1116653052333,287.31686593776834,264.9064646726983,3.82073527715454,7.285161823013141,3.4644265458586005,7.285161823013141,287.62271754760945,264.6006130628572,1.0,0.0,10.141702969692316,2.090177201679899,1
2019-09-06,288.9714174945977,290.0899319497302,287.10062141500197,288.4171142578125,2783300,0.0,0,277.28361282464454,290.03352103175035,264.5337046175387,2.989310534728247,0.9799465981677145,2.0093639365605327,2.989310534728247,288.2917167784217,266.2755088708674,0.0,1.0,10.567708232574853,-0.2396565766856762,0
2019-09-09,290.50560395608954,290.7035823162912,277.25177739869525,280.4786071777344,4795900,0.0,0,277.587898001157,290.42259060155334,264.75320540076063,13.45180491759595,2.286468058478704,11.165336859117247,13.45180491759595,290.0410479445501,265.1347480577639,0.0,1.0,10.183040998687142,-2.7524396742219626,0
2019-09-10,278.4791507021026,278.63752734429147,267.591005761473,269.5607604980469,8683800,0.0,0,276.8234087150835,289.36901851712884,264.2777989130381,11.046521582818457,1.8410798334429046,12.887601416261361,12.887601416261361,290.4876543759722,263.1591630541947,1.0,0.0,7.680367061553119,-3.892577330423297,0
2019-09-11,272.12448069815076,273.19348539327825,266.4626434882316,267.20501708984375,6342300,0.0,0,275.90737141737327,288.9333917178719,262.8813511168746,6.7308419050466455,3.6327248952313766,3.098117009815269,6.7308419050466455,289.5532023645492,262.26154047019736,1.0,0.0,4.536358637293479,-0.8739192617837288,0
2019-09-12,270.6100442739979,275.935312290978,270.41206589402793,273.58941650390625,5497900,0.0,0,275.686613806552,287.6300562097287,263.74317140337524,5.523246396950071,8.730295201134254,3.2070488041841827,8.730295201134254,289.67924106789866,261.6939865452053,1.0,0.0,3.075465469821485,2.3893261749332595,1
2019-09-13,275.1632249329146,275.3216015839227,270.26357756114976,273.5102233886719,4631100,0.0,0,275.47933852864594,287.02633568071843,263.93234137657345,5.0580240227729405,1.7321850800164498,3.3258389427564907,5.0580240227729405,289.1195494975811,261.8391275597108,1.0,0.0,0.9347683400850535,-0.028945971758098654,0
2019-09-16,270.6891861134456,272.9559084100439,269.9369046055033,271.29296875,2755100,0.0,0,275.08063664494335,286.65303787024897,263.50823541963774,3.0190038045406027,0.5543149786279855,3.573318783168588,3.573318783168588,288.1305227589963,262.03075053089043,1.0,0.0,-1.1642803263256472,-0.8106660918195563,0
2019-09-17,271.7582228742776,275.79675226029497,271.16434814744537,273.4409484863281,2929500,0.0,0,274.92447586792457,286.5645418446388,263.2844098912103,4.632404112849599,4.503783510294966,0.12862060255463348,4.632404112849599,287.6302639920739,262.21868774377526,1.0,0.0,-2.553990549932095,0.791756508185637,1
2019-09-18,273.95561375452615,274.0348171791356,267.68999455700083,272.3026123046875,2975900,0.0,0,274.6747745761764,286.4205199619568,262.92902919039597,6.344822622134757,0.5938686928074617,5.750953929327295,6.344822622134757,287.379095165791,261.9704539865618,1.0,0.0,-3.7066729578713815,-0.4163005533524,0
2019-09-19,273.1539106477665,275.32164419509724,272.0552121083792,273.10443115234375,2623800,0.0,0,274.5252180596148,286.2706401928606,262.77979592636905,3.266432086718055,3.0190318904097353,0.24740019630831966,3.266432086718055,286.66849715677773,262.3819389624519,1.0,0.0,-4.669270177939957,0.29445874237852276,1
2019-09-20,274.965339304825,275.75719253268437,268.155292799083,268.41265869140625,5540800,0.0,0,273.9430695483353,286.1180354191526,261.768103677518,7.601899733601385,2.652761380340621,4.949138353260764,7.601899733601385,286.3645777700797,261.5215613265909,1.0,0.0,-5.860527879084737,-1.717940804234086,0
2019-09-23,267.55141103732234,270.9564334151813,267.25447370499717,270.3724365234375,3092000,0.0,0,273.6030092602384,285.65275041050296,261.5532681099739,3.7019597101841555,2.5437747237750727,1.1581849864090827,3.7019597101841555,285.5683730454458,261.63764547503104,0.0,1.0,-6.581767030889056,0.7301361424553399,1
2019-09-24,272.82724765457414,274.6188401641871,266.3240477721844,268.36309814453125,4120300,0.0,0,273.1039701063464,285.5542483214796,260.65369189121327,8.294792392002705,4.246403640749577,4.048388751253128,8.294792392002705,285.4897176187577,260.71822259393514,0.0,1.0,-8.242391393029559,-0.7431742690723886,0
2019-09-25,267.5019533208048,270.2140818676142,263.898952290006,269.9765319824219,4083600,0.0,0,272.80611885644066,285.469170637712,260.1430670751693,6.315129577608218,1.8509837230829476,4.46414585452527,6.315129577608218,285.214094700018,260.39814301286333,0.0,1.0,-8.962285620674184,0.6012130017301054,1
2019-09-26,270.4516575702378,272.6391766135681,269.8577526596378,271.1049499511719,2924600,0.0,0,272.64410277022057,285.43081464775116,259.85739089269,2.7814239539303003,2.662644631146236,0.11877932278406433,2.7814239539303003,284.42979425595604,260.8584112844851,0.0,1.0,-9.318720858254146,0.41796891028420546,1
2019-09-27,272.5896643359917,272.82721418875497,264.96795101578584,266.393310546875,3175700,0.0,0,272.04878922512665,285.2532936617592,258.8442847884941,7.859263172969122,1.72226423758309,6.136998935386032,7.859263172969122,284.19201115272455,259.90556729752876,0.0,1.0,-10.208272533037084,-1.7379392759687584,0
2019-09-30,268.23438310839447,269.30341786347975,266.5813816993022,268.8085021972656,3128700,0.0,0,271.7401904605622,285.00312246117676,258.4772584599476,2.7220361641775526,2.9101073166047513,0.18807115242719874,2.9101073166047513,283.30859354317795,260.17178737794643,0.0,1.0,-10.183095591211003,0.90662623826121,1
2019-10-01,268.729331740153,270.86737130534596,267.2940942564218,268.1849365234375,3066400,0.0,0,271.4015948474965,284.78565779710885,258.0175318978841,3.573277048924183,2.05886910808033,1.5144079408438529,3.573277048924183,282.5680116587457,260.23517803624725,0.0,1.0,-10.072573524488353,-0.2319739400841292,0
2019-10-02,265.43319118969674,266.2052584714891,259.8505276080773,261.7906188964844,4308900,0.0,0,270.4862638045277,283.9760289628934,256.996498646162,6.354730863411817,1.9796780519483832,8.3344089153602,8.3344089153602,282.15289889030146,258.81962871875396,0.0,1.0,-10.776155217615841,-2.38429410310832,0
2019-10-03,261.56299216830405,265.8093780583224,257.7620425673428,265.5619201660156,3948100,0.0,0,270.01727869609095,281.2385750146264,258.7959823775555,8.047335490979606,4.018759161838034,4.028576329141572,8.047335490979606,282.08646249971963,257.9480948924623,1.0,0.0,-10.137104942479365,1.4405792252710548,1
2019-10-04,266.76950254514685,271.68896640642885,266.4230554717939,271.2732238769531,2671400,0.0,0,270.1368925228413,277.86025347950334,262.4135315661793,5.265910934634974,6.127046240413222,0.861135305778248,6.127046240413222,282.222886206216,258.05089883946664,1.0,0.0,-7.945876608326016,2.1506485972714318,1
2019-10-07,268.5511238108667,270.71885674397095,267.6602816948419,269.42218017578125,2861900,0.0,0,270.06882468026333,276.1035653119402,264.03408404858646,3.058575049129047,0.5543671329821791,3.612942182111226,3.612942182111226,281.71299024369705,258.4246591168296,1.0,0.0,-6.136816631420327,-0.6823540026241193,0
2019-10-08,267.4005422777112,268.64922334301696,264.1994946687055,264.6752014160156,2818900,0.33,0,269.5551462741388,275.9928782802709,263.1174142680067,4.449728674311473,0.7729568327642937,5.2226855070757665,5.2226855070757665,281.0903305149065,258.0199620333711,1.0,0.0,-5.182172228189421,-1.7619109000857058,0
2019-10-09,267.539273978487,270.69078206603893,267.083407243329,269.798828125,2169600,0.0,0,269.5783540694592,275.93050956058033,263.226198578338,3.6073748227099145,6.01558065002331,2.4082058273133953,6.01558065002331,281.1586271337992,257.99808100511916,1.0,0.0,-4.107265948065184,1.9358166845903524,1
2019-10-10,269.1249385686499,272.24668669615187,268.82764074467036,271.37457275390625,2194700,0.0,0,269.74942251559855,275.879808827165,263.6190362040321,3.4190459514815075,2.447858571151869,0.9711873803296385,3.4190459514815075,280.89858820161834,258.60025682957877,1.0,0.0,-3.0641681315441893,0.5840442821257064,1
2019-10-11,273.72335166803407,277.48926531400946,272.65301899379364,273.4359436035156,3493000,0.0,0,270.1005197620697,276.2206513132167,263.98038821092274,4.836246320215821,6.114692560103208,1.278446239887387,6.114692560103208,281.3478872148365,258.85315230930297,1.0,0.0,-1.2963275829793952,0.759603535692599,1
2019-10-14,275.0711145516511,276.0621475426122,273.0890485697289,273.9017028808594,2042500,0.0,0,270.46253720195716,276.85288276046884,264.0721916434455,2.9730989728832924,2.6262039390965697,0.3468950337867227,2.9730989728832924,281.22798015407534,259.697094249839,1.0,0.0,0.37692381016376153,0.1703357909738079,1
2019-10-15,274.72423326913446,277.4495738584997,273.48544209215027,276.0621337890625,3006600,0.0,0,270.99583211501846,277.8124559163757,264.1792083136612,3.9641317663494533,3.5478709776403434,0.4162607887091099,3.9641317663494533,281.5033496653653,260.4883145646716,1.0,0.0,2.0627129673318603,0.7887614007068944,1
2019-10-16,274.61522766067503,276.5279139341106,272.33583380263735,275.77471923828125,2689400,0.0,0,271.4509642219986,278.70761302268863,264.1943154213086,4.192080131473233,0.46578014504808607,3.726299986425147,4.192080131473233,281.7654492916687,261.13647915232855,1.0,0.0,3.7094901228412844,-0.10411226879846192,0
2019-10-17,276.84507822328015,277.92530057815134,273.45573201157845,274.0305480957031,2396600,0.0,0,271.6966388766385,279.05082790838463,264.3424498448923,4.469568566572889,2.1505813398700866,2.318987226702802,4.469568566572889,281.88609231571303,261.5071854375639,1.0,0.0,4.785006851176407,-0.6324623037948229,0
2019-10-18,272.7718943670933,274.1989842078579,267.47978214256,268.2032470703125,4052300,0.0,0,271.36393489508197,278.7278452878001,264.00002450236383,6.719202065297907,0.1684361121547795,6.550765953143127,6.719202065297907,281.8487474879363,260.87912230222764,1.0,0.0,4.827735930138731,-2.126515115152594,0
2019-10-21,269.4915887274225,271.89979159003605,267.083385864809,271.84033203125,2921200,0.0,0,271.40930605090773,278.8210802615977,263.9975318402178,4.816405725227071,3.6965445197235454,1.1198612055035255,4.816405725227071,281.81666399445174,261.0019481073637,1.0,0.0,5.066254964479755,1.356092814187293,1
2019-10-22,272.4349720751836,272.88094903327044,258.66953910743916,258.91729736328125,5619500,0.0,0,270.21959093779554,279.1237813374132,261.31540053817787,14.211409925831276,1.04061700202044,13.170792923810836,14.211409925831276,282.2647181457374,258.1744637298537,1.0,0.0,3.1887899583267956,-4.753906299115007,0
2019-10-23,260.32453283507306,261.8210022951507,256.19194229416905,258.5109558105469,5367000,0.0,0,269.1044828304344,279.27326269023456,258.9357029706342,5.629060000981667,2.90370493186947,2.7253550691121973,5.629060000981667,281.0780639287409,257.1309017321279,1.0,0.0,1.3005917536305125,-0.15693874332554092,0
2019-10-24,261.19668465352333,266.91493482357544,261.19668465352333,266.34014892578125,3791900,0.0,0,268.84121293475226,279.0209945026406,258.66143136686395,5.718250170052102,8.403979013028561,2.6857288429764594,8.403979013028561,281.2542828446776,256.4281430248269,1.0,0.0,1.0785333307376979,3.0285730408161404,1
2019-10-25,263.872429362012,269.7393271874104,263.17869423515236,267.7671813964844,2760200,0.0,0,268.73892421682166,278.87117053447,258.6066778991733,6.560632952258061,3.3991782616291744,3.1614546906288865,6.560632952258061,281.2163755808014,256.2614728528419,1.0,0.0,1.1889876514129947,0.5357932239877128,1
2019-10-28,270.80967791205813,273.4557189941406,268.93661108961516,273.4557189941406,3796600,0.0,0,269.1881427670437,279.5336853940045,258.8426001400829,4.51910790452547,5.68853759765625,1.1694296931307804,5.68853759765625,281.56555993387093,256.8107256002165,1.0,0.0,1.8003294714793654,2.124434207354642,1
2019-10-29,275.11076107761,275.79457625277934,270.63127265546586,271.8304443359375,4706700,0.0,0,269.4397905355104,279.8519203828278,259.02766068819295,5.163303597313472,2.3388572586387113,2.824446338674761,5.163303597313472,281.63077043213593,257.24881063888483,1.0,0.0,2.168777779205926,-0.5943465597214148,0
2019-10-30,272.1773226122763,274.98193274621457,270.552013945482,274.664794921875,3485500,0.0,0,269.93741000087954,280.007475612061,259.8673443896981,4.429918800732594,3.151488410277068,1.2784303904555259,4.429918800732594,281.8255587797608,258.0492612219983,1.0,0.0,2.832173648832038,1.0426906349145781,1
2019-10-31,273.9016829276911,276.58737366924925,272.5935122163775,274.32781982421875,5356000,0.0,0,270.35554426976984,280.4042680760729,260.30682046346675,3.9938614528717267,1.9225787473742457,2.071282705497481,3.9938614528717267,281.88910887836323,258.82197966117644,1.0,0.0,2.7694761706158006,-0.12268594442622627,0
2019-11-01,276.4981899428144,277.87574024491823,273.64401023986056,276.5477294921875,2880000,0.0,0,270.94527619571545,281.3734088707164,260.5171435207145,4.2317300050576705,3.5479204206994837,0.6838095843581868,4.2317300050576705,282.1997403862635,259.6908120051674,1.0,0.0,3.2626470533389194,0.8092178435971986,1
2019-11-04,278.12355348727294,279.7091823079216,273.3368465092448,273.8521728515625,3726600,0.0,0,271.2221234962728,281.73774485039587,260.7065021421497,6.372335798676772,3.161452815734094,3.210882982942678,6.372335798676772,282.61206108744034,259.83218590510523,1.0,0.0,3.5286674237313465,-0.9747166051859213,0
2019-11-05,274.0206385048792,274.4666154752433,266.01310476295123,266.587890625,4717500,0.0,0,270.78076798472233,281.09605421846237,260.4654817509823,8.453510712292086,0.6144426236808158,7.8390680886112705,8.453510712292086,282.6722586516578,258.8892773177869,1.0,0.0,2.304235958043513,-2.6526290264273333,0
2019-11-06,267.8761814082677,269.2339218893866,266.46893162352484,267.44012451171875,3742900,0.0,0,270.4626114634835,280.8824443767485,260.0427785502185,2.7649902658617407,2.646031264386579,0.11895900147516159,2.7649902658617407,281.77578302721497,259.149439899752,1.0,0.0,1.119594269573267,0.3196821448719023,1
2019-11-07,267.59872180096494,272.61334639946875,267.4401528904915,270.3439025878906,4277800,0.0,0,270.4513058562842,280.86818694746745,260.03442476510094,5.173193508977249,5.173221887750003,2.8378772753967496e-05,5.173221887750003,281.6765930756306,259.2260186369378,1.0,0.0,0.9709090539503835,1.0857675457164317,1
2019-11-08,269.2636816160529,272.48453890694384,269.2636816160529,272.4250793457031,2241300,0.0,0,270.6392842838481,281.0098085644462,260.26876000325,3.220857290890933,2.1406363190532147,1.0802209718377185,3.220857290890933,281.42970126341413,259.84886730428207,1.0,0.0,1.3225976471285827,0.7698256694122829,1
2019-11-11,270.63128109189216,274.64498292917006,270.6114713195039,274.5161437988281,2132600,0.0,0,271.0085089995609,281.42324918905734,260.59376881006443,4.033511609666164,2.2199035834669303,1.8136080261992333,4.033511609666164,281.55134472819566,260.4656732709261,1.0,0.0,2.1545545669058024,0.7675741375013034,1
2019-11-12,275.1107739500299,276.993730649848,273.2971665766174,274.6549072265625,2217200,0.0,0,271.3557850211804,281.6353316923816,261.0762383499792,3.6965640732305474,2.4775868510198507,1.2189772222106967,3.6965640732305474,281.6122836968893,261.0992863454715,0.0,1.0,3.001417980914896,0.050548366960900815,1
2019-11-13,274.03055945868226,277.9451218758977,272.53408986898086,275.5765686035156,3320600,0.0,0,271.7577644099746,282.01667887988077,261.4988499400684,5.411032006916855,3.290214649335212,2.120817357581643,5.411032006916855,282.06567811642225,261.4498507035269,1.0,0.0,4.154681378274083,0.33557069351499713,1
2019-11-14,274.9620836640881,277.1225280761719,274.21880900676285,277.1225280761719,2365900,0.0,0,272.2686942829461,282.8344147021193,261.7029738637729,2.9037190694090214,1.54595947265625,1.3577595967527714,2.9037190694090214,282.16747384688085,262.3699147190114,0.0,1.0,5.501311265800583,0.5609909000937163,1
