Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving average,upper_BB,lower_BB
2019-07-31,191.0,194.25,189.0399932861328,191.08999633789065,1256800,0,0,188.20327983830177,194.2523276683921,182.15423200821144
2019-08-01,191.27999877929688,192.1499938964844,184.07000732421875,185.4499969482422,1662300,0,0,187.9410624198786,193.79462662863688,182.0874982111203
2019-08-02,184.6000061035156,184.88999938964844,177.60000610351562,178.92999267578125,1937700,0,0,187.0828653004389,193.97749107119452,180.18823952968327
2019-08-05,173.60000610351562,176.5500030517578,172.1199951171875,174.4600067138672,2364500,0,0,185.88068829098458,195.15039817905202,176.61097840291714
2019-08-06,176.5,180.4600067138672,175.82000732421875,179.6300048828125,1371900,0,0,185.28538510871206,195.21812812518024,175.35264209224388
2019-08-07,177.44000244140625,181.58999633789065,176.02000427246094,181.3600006103516,1009300,0,0,184.9115389657032,195.09186078691468,174.7312171444917
2019-08-08,182.6000061035156,186.8800048828125,182.25999450683597,186.3500061035156,1481200,0,0,185.0485358360731,195.04846115043253,175.0486105217137
2019-08-09,185.3500061035156,186.0,180.94000244140625,182.82000732421875,950700,0,0,184.83629502527722,194.98887354525405,174.6837165053004
2019-08-12,182.0,182.0500030517578,177.66000366210938,178.82000732421875,965400,0,0,184.26331524387456,195.00798778898863,173.5186426987605
2019-08-13,177.6199951171875,183.72000122070312,176.4199981689453,179.58999633789062,1677500,0,0,183.81823725258286,194.85478399496617,172.78169051019955
2019-08-14,176.0500030517578,176.86000061035156,174.00999450683594,174.67999267578125,1770800,0,0,182.9479282448339,194.88331175671016,171.01254473295762
2019-08-15,176.1999969482422,176.35000610351562,172.44000244140625,175.44000244140625,1136600,0,0,182.23288769180348,194.76769677104755,169.6980786125594
2019-08-16,177.50999450683594,179.5399932861328,176.17999267578125,177.8300018310547,977600,0,0,181.81356522870365,194.5881740249571,169.0389564324502
2019-08-19,179.9499969482422,181.02999877929688,177.3699951171875,178.6699981689453,1181500,0,0,181.51417788956834,194.38137732408532,168.64697845505137
2019-08-20,178.83999633789062,180.6000061035156,177.24000549316406,179.6699981689453,1039200,0,0,181.33854172564074,194.05085699164928,168.6262264596322
2019-08-21,182.0,183.52999877929688,179.91000366210938,183.3300018310547,971300,0,0,181.52820459288043,193.50481225214475,169.5515969336161
2019-08-22,183.8800048828125,185.1199951171875,180.77999877929688,183.97000122070312,1070600,0,0,181.76075665273677,193.07225885986819,170.44925444560536
2019-08-23,183.0,184.1199951171875,178.8300018310547,180.02999877929688,1654100,0,0,181.59592256951117,192.2468959126107,170.94494922641164
2019-08-26,182.97999572753903,182.97999572753903,180.16000366210935,182.3500061035156,805400,0,0,181.6677400489563,191.16578416673178,172.1696959311808
2019-08-27,182.9499969482422,183.8000030517578,179.8000030517578,180.11000061035156,1428400,0,0,181.5193839119162,189.6471555220636,173.39161230176882
2019-08-28,179.25,183.0800018310547,178.52999877929688,182.6999969482422,893100,0,0,181.63182324872977,188.23011940206104,175.0335270953985
2019-08-29,184.8300018310547,187.1999969482422,184.16000366210935,186.05999755859372,1423100,0,0,182.0535541354535,188.75670484448776,175.35040342641926
2019-08-30,187.47999572753903,187.7400054931641,182.58999633789065,184.6699981689453,1239900,0,0,182.30273928153778,189.2391642610591,175.36631430201646
2019-09-03,183.52999877929688,184.25999450683597,178.25999450683594,179.5399932861328,2558300,0,0,182.03962061527295,188.3708450207152,175.7083962098307
2019-09-04,180.6499938964844,181.8600006103516,179.99000549316406,180.6999969482422,2098900,0,0,181.91203740887337,188.21677981444003,175.60729500330672
2019-09-05,184.0,188.9499969482422,183.8800048828125,188.41000366210935,5871700,0,0,182.53089133782186,189.66905290510064,175.39272977054307
2019-09-06,197.7899932861328,204.44000244140625,197.75,203.13999938964844,10969400,0,0,184.4936635334315,196.45722895632272,172.53009811054025
2019-09-09,203.50999450683597,203.75999450683597,194.05999755859372,194.38999938964844,3878600,0,0,185.4361717102999,198.59969382892564,172.27264959167417
2019-09-10,194.2899932861328,194.2899932861328,190.8999938964844,193.25999450683597,2538300,0,0,186.1812976909838,200.01459913407146,172.34799624789613
2019-09-11,193.0200042724609,198.77999877929688,192.0,196.41000366210935,2173600,0,0,187.15546016449696,202.0137470849423,172.2971732440516
2019-09-12,198.1699981689453,201.5500030517578,196.8800048828125,198.72999572753903,2322500,0,0,188.25779688486105,203.72899673193126,172.78659703779084
2019-09-13,198.8000030517578,199.4199981689453,194.8600006103516,195.17999267578125,1512700,0,0,188.91705362689368,204.21157033459477,173.62253691919258
2019-09-16,194.16000366210935,194.91000366210935,192.1199951171875,193.6999969482422,1310800,0,0,189.37257203847582,204.42726447233767,174.31787960461398
2019-09-17,193.5,197.3300018310547,193.3800048828125,195.47000122070312,1201900,0,0,189.95327957966933,204.86610915287525,175.0404500064634
2019-09-18,195.4600067138672,197.16000366210935,192.6499938964844,195.3600006103516,1410500,0,0,190.46820539213851,205.16500514061255,175.77140564366448
2019-09-19,195.6999969482422,196.05999755859372,193.1699981689453,193.6100006103516,1319300,0,0,190.76742398436153,205.3663401820407,176.16850778668237
2019-09-20,194.0800018310547,196.0399932861328,189.17999267578125,189.3000030517578,2431000,0,0,190.62766960982268,205.00291361227724,176.2524256073681
2019-09-23,190.6999969482422,195.8699951171875,190.6999969482422,195.17999267578125,2339800,0,0,191.06122418754754,204.88686627569555,177.23558209939952
2019-09-24,196.4499969482422,196.7899932861328,190.7400054931641,193.8500061035156,2009300,0,0,191.32682246526682,204.68923614199613,177.9644087885375
2019-09-25,193.94000244140625,195.1000061035156,190.57000732421875,193.0200042724609,1335000,0,0,191.4880778754802,203.84746685983518,179.12868889112522
2019-09-26,192.3600006103516,193.92999267578125,189.63999938964844,191.5399932861328,962400,0,0,191.49302220030438,203.1175790226474,179.86846537796137
2019-09-27,192.67999267578125,192.9600067138672,188.5500030517578,189.72000122070312,1117900,0,0,191.3241630593862,202.6616435126984,179.986682606074
2019-09-30,190.32000732421875,193.41000366210935,190.0500030517578,192.52999877929688,1213300,0,0,191.4390045565229,202.19905961611605,180.67894949692973
2019-10-01,193.41000366210935,194.07000732421875,191.32000732421875,192.69000244140625,1317200,0,0,191.55814721222825,200.37654716474316,182.73974725971334
2019-10-02,190.9199981689453,191.75,187.1199951171875,189.1300048828125,1351900,0,0,191.32689556180387,198.19857988027564,184.4552112433321
2019-10-03,188.75999450683597,190.3000030517578,185.3600006103516,190.1499938964844,1382800,0,0,191.2148096889146,197.84257331514888,184.58704606268034
2019-10-04,190.4499969482422,193.42999267578125,189.9499969482422,193.1199951171875,1193700,0,0,191.39625592018118,196.3639820756971,186.42852976466526
2019-10-07,191.9199981689453,193.3999938964844,190.80999755859372,191.66000366210935,1162200,0,0,191.4213747527461,196.41492006363472,186.42782944185745
2019-10-08,190.05999755859372,194.2400054931641,188.94000244140625,191.3699951171875,1150500,0,0,191.4164814541214,196.47480655797662,186.35815635026617
2019-10-09,193.8500061035156,194.5,192.0,192.16000366210935,904300,0,0,191.4872930929781,196.30921537778198,186.6653708081742
2019-10-10,192.27999877929688,198.22000122070312,191.6100006103516,198.1300048828125,2435700,0,0,192.11993231106334,196.7936266698438,187.44623795228287
2019-10-11,199.5500030517578,202.97999572753903,199.5500030517578,201.6199951171875,2285700,0,0,193.02470019736833,199.06404889259358,186.9853515021431
2019-10-14,201.88999938964844,205.1100006103516,201.2400054931641,203.0399932861328,1826100,0,0,193.97853763440065,201.46337685874505,186.49369841005625
2019-10-15,203.3999938964844,205.3999938964844,202.30999755859372,203.88999938964844,2059300,0,0,194.92248637300204,203.68128292806074,186.16368981794335
2019-10-16,202.3600006103516,203.92999267578125,201.6699981689453,203.0800018310547,1440000,0,0,195.69939260710703,205.33697619632042,186.06180901789364
2019-10-17,204.8000030517578,205.6499938964844,204.22999572753903,204.9600067138672,1308200,0,0,196.58135585537474,207.29038992462242,185.87232178612706
2019-10-18,203.6999969482422,209.0200042724609,203.30999755859372,207.1100006103516,2358000,0,0,197.5840839272823,209.21706074547214,185.95110710909248
2019-10-21,207.16000366210935,207.6499938964844,203.0,205.27999877929688,1563400,0,0,198.31702819890606,210.67327677242673,185.96077962538538
2019-10-22,206.4199981689453,207.1699981689453,203.9600067138672,204.3999938964844,1038300,0,0,198.89635826534447,211.6869365621512,186.10577996853775
2019-10-23,204.0500030517578,206.4199981689453,203.5,205.4600067138672,1067700,0,0,199.52146764139658,212.715006880404,186.32792840238918
2019-10-24,205.22000122070312,206.8800048828125,204.91000366210935,206.83999633789065,835800,0,0,200.21847037439838,213.7150444090149,186.72189633978186
2019-10-25,206.3500061035156,208.05999755859372,205.0,208.0,993500,0,0,200.95956843398173,214.48064255517264,187.43849431279082
2019-10-28,203.8999938964844,207.52999877929688,203.0,205.97000122070312,2423900,0,0,201.43675250890888,214.8913264443879,187.98217857342988
2019-10-29,206.1300048828125,207.47999572753903,204.66000366210935,205.5800018310547,1179100,0,0,201.83134768244759,215.0642001332175,188.59849523167767
2019-10-30,205.7700042724609,206.1100006103516,204.3000030517578,205.8500061035156,1283600,0,0,202.2140770558835,214.4876625845203,189.9404915272467
2019-10-31,205.3500061035156,207.3999938964844,203.1499938964844,204.2700042724609,1802500,0,0,202.40987964793888,213.53326230916588,191.28649698671188
2019-11-01,205.17999267578125,205.66000366210935,199.22999572753903,200.69000244140625,2010600,0,0,202.246081818745,212.57088197987133,191.9212816576187
2019-11-04,203.88999938964844,204.0,194.1499938964844,196.47999572753903,2671000,0,0,201.69693076243877,211.14751029072136,192.24635123415618
2019-11-05,197.0,197.88999938964844,191.2100067138672,194.33999633789065,2104600,0,0,200.99627034105217,209.76541537039358,192.22712531171075
2019-11-06,196.97999572753903,200.8999938964844,194.2899932861328,200.7400054931641,2484800,0,0,200.9718641650628,208.25026150532128,193.69346682480435
2019-11-07,202.0,203.5500030517578,200.8999938964844,202.82000732421875,1791400,0,0,201.14787779926834,208.01748951706472,194.27826608147197
2019-11-08,202.5800018310547,204.30999755859372,202.2700042724609,204.1300048828125,1302600,0,0,201.43188990246335,208.24676513458172,194.617014670345
2019-11-11,203.25,207.19000244140625,202.69000244140625,207.19000244140625,1262500,0,0,201.9802815728394,208.9679310047856,194.9926321408932
2019-11-12,207.17999267578125,208.7400054931641,206.6699981689453,207.80999755859372,1726900,0,0,202.5354926191022,209.7438167624302,195.3271684757742
2019-11-13,207.58999633789065,211.30999755859372,206.9600067138672,211.1100006103516,1721800,0,0,203.35211242779332,211.19918153110393,195.5050433244827
2019-11-14,210.0399932861328,213.63999938964844,210.0,213.22000122070312,1252800,0,0,204.29191136045208,213.06633566725603,195.51748705364813
2019-11-15,214.30999755859372,216.0500030517578,212.25999450683597,215.91000366210935,1492700,0,0,205.39839634156306,215.43825200865274,195.35854067447337
2019-11-18,214.5,219.0800018310547,213.9600067138672,218.4600067138672,2023600,0,0,206.64235923416422,218.278735269425,195.00598319890344
2019-11-19,217.7899932861328,219.97000122070312,216.50999450683597,216.8800048828125,1731000,0,0,207.61737310546462,220.20067762294457,195.03406858798468
2019-11-20,216.83999633789065,218.05999755859372,215.3300018310547,217.0399932861328,1534600,0,0,208.51476550362395,221.91854652619534,195.11098448105255
2019-11-21,216.97999572753903,218.8999938964844,216.50999450683597,216.7400054931641,978000,0,0,209.29812169310432,223.36589938598394,195.2303440002247
2019-11-22,218.0,220.0,215.1100006103516,219.8999938964844,1998500,0,0,210.30782380771237,225.4048563655935,195.21079124983123
2019-11-25,222.02999877929688,226.66000366210935,222.0,222.16000366210935,1812900,0,0,211.43660284146486,227.70795534503847,195.16525033789125
2019-11-26,223.25999450683597,225.00999450683597,220.25,222.83999633789065,1522000,0,0,212.52264031731534,229.81438273021888,195.2308979044118
2019-11-27,223.88999938964844,229.6499938964844,223.0399932861328,228.8300018310547,1772500,0,0,214.07572236624333,233.1846967469585,194.96674798552814
2019-11-29,228.7400054931641,228.83999633789065,225.57000732421875,225.69000244140625,783500,0,0,215.1818442781639,235.06940832284099,195.29428023348683
2019-12-02,226.25,227.0,222.80999755859372,225.52999877929688,1420100,0,0,216.16738280208156,236.14415027904096,196.19061532512217
2019-12-03,222.57000732421875,223.9900054931641,220.8999938964844,223.19000244140625,1465000,0,0,216.83620372011262,235.58639240422664,198.0860150359986
2019-12-04,225.0,226.3300018310547,223.47999572753903,225.5800018310547,1555500,0,0,217.66894639734537,234.36024552545612,200.9776472692346
2019-12-05,227.5,230.82000732421875,226.27999877929688,230.7899932861328,1388900,0,0,218.91856991056346,235.11951140049638,202.71762842063055
2019-12-06,232.55999755859372,233.1199951171875,229.05999755859372,229.3800048828125,1921700,0,0,219.9148970507778,235.2815566438919,204.5482374576637
2019-12-09,232.02999877929688,233.52999877929688,230.22999572753903,230.8800048828125,2131300,0,0,220.95919303478124,235.46516756320997,206.4532185063525
2019-12-10,231.6699981689453,231.6999969482422,227.07000732421875,229.6499938964844,2920200,0,0,221.78688835494356,235.4197312630685,208.1540454468186
2019-12-11,229.8999938964844,235.5,228.0,233.19000244140625,5272000,0,0,222.8728992203211,235.816548221659,209.9292502189832
2019-12-12,226.0500030517578,228.82000732421875,218.17999267578125,224.47000122070312,11270200,0,0,223.02500417273848,234.73840747554692,211.31160086993003
2019-12-13,220.42999267578125,225.5,218.80999755859372,223.5500030517578,5234700,0,0,223.07500406597842,233.7408956070179,212.40911252493893
2019-12-16,224.72000122070312,227.32000732421875,223.75999450683597,225.3500061035156,2771000,0,0,223.29167092669624,233.2564682984981,213.32687355489438
2019-12-17,225.8300018310547,226.44000244140625,221.4600067138672,222.97999572753903,2310300,0,0,223.26198757439556,232.84732512880416,213.67665001998697
2019-12-18,223.97000122070312,225.6000061035156,223.3000030517578,224.30999755859372,2071200,0,0,223.36179804908113,232.21382936647893,214.50976673168333
2019-12-19,223.7899932861328,224.75,222.2700042724609,224.1300048828125,1808600,0,0,223.4349606046746,231.45639235069046,215.4135288586587
2019-12-20,224.69000244140625,230.57000732421875,224.38999938964844,230.2899932861328,3295500,0,0,224.08782086005158,231.25239301137128,216.92324870873188
2019-12-23,230.8000030517578,231.13999938964844,227.07000732421875,228.1300048828125,1453000,0,0,224.47279076698123,231.05104864483735,217.89453288912512
2019-12-24,228.47000122070312,229.41000366210935,227.1100006103516,229.02999877929688,613600,0,0,224.90681057767796,231.2334035670105,218.58021758834542
2019-12-26,229.38999938964844,233.4199981689453,229.30999755859372,231.1699981689453,1790500,0,0,225.50330463398916,231.8041346640543,219.20247460392403
2019-12-27,232.55999755859372,232.7899932861328,229.75999450683597,230.0200042724609,1515700,0,0,225.93346650431982,232.3168266433477,219.55010636529195
2019-12-30,229.8000030517578,231.75,227.52999877929688,230.8300018310547,1204300,0,0,226.39980320210412,232.91172112235873,219.88788528184952
2019-12-31,231.13999938964844,232.0,229.6699981689453,231.6699981689453,943200,0,0,226.9017265322795,233.5752058457418,220.2282472188172
2020-01-02,232.8999938964844,233.47000122070312,231.7700042724609,233.4199981689453,1449300,0,0,227.52251430720008,234.23452835495294,220.81050025944722
2020-01-03,231.2400054931641,234.5,230.22999572753903,232.63999938964844,1315400,0,0,228.0098938388618,234.8300957442872,221.18969193343642
2020-01-06,231.4900054931641,235.52999877929688,230.8000030517578,235.42999267578125,1460700,0,0,228.71656991856844,236.11390812061558,221.3192317165213
2020-01-07,235.5,236.8500061035156,233.33999633789065,233.6999969482422,1367900,0,0,229.19118201663264,236.87863890713214,221.50372512613313
2020-01-08,234.8800048828125,238.00999450683597,234.00999450683597,237.2700042724609,1883900,0,0,229.96059366004485,238.42643722093868,221.49475009915102
2020-01-09,239.22000122070312,239.47000122070312,235.2899932861328,235.8999938964844,1141300,0,0,230.52625082542005,239.45462617789335,221.59787547294675
2020-01-10,236.2100067138672,236.27999877929688,233.25999450683597,234.83999633789065,1178100,0,0,230.93708373136963,240.02356396837604,221.8506034943632
2020-01-13,238.57000732421875,245.3500061035156,238.1100006103516,245.17999267578125,4118600,0,0,232.29355124988504,243.27092011585248,221.3161823839176
2020-01-14,246.27999877929688,247.50999450683597,243.4499969482422,243.7700042724609,1644000,0,0,233.38654677584466,245.17270430952854,221.6003892421608
2020-01-15,245.1499938964844,246.0399932861328,243.38999938964844,243.4900054931641,996800,0,0,234.34878093939892,246.7548506789767,221.94271119982113
2020-01-16,245.0,245.5200042724609,241.7899932861328,243.7100067138672,1409700,0,0,235.24032625125307,247.61707627676998,222.86357622573615
2020-01-17,245.50999450683597,245.72999572753903,241.1499938964844,241.25,1335400,0,0,235.81267613208612,247.7224640739023,223.90288819026995
2020-01-21,241.42999267578125,243.47999572753903,240.0,242.5200042724609,1604700,0,0,236.4514692883123,247.7170071164845,225.1859314601401
2020-01-22,243.3000030517578,246.0200042724609,243.05999755859372,244.3000030517578,1205800,0,0,237.19894869435473,248.78248724794503,225.61541014076442
2020-01-23,242.6199951171875,244.27999877929688,241.5,243.05999755859372,868700,0,0,237.75714382428225,249.01266068213923,226.50162696642528
2020-01-24,243.7400054931641,245.05999755859372,239.2700042724609,240.3500061035156,938200,0,0,238.00408308897113,248.6607709125972,227.34739526534506
2020-01-27,233.8000030517578,237.8699951171875,231.83999633789065,236.7400054931641,1292000,0,0,237.88369474651333,248.10105357412584,227.6663359189008
2020-01-28,238.66000366210935,240.19000244140625,236.3300018310547,239.3500061035156,971400,0,0,238.02334344718022,247.53321929817506,228.5134675961854
2020-01-29,240.32000732421875,244.3300018310547,238.7700042724609,243.66000366210935,998200,0,0,238.56016822955445,247.62008225542598,229.5002542036829
2020-01-30,241.83999633789065,244.0,240.8999938964844,243.7700042724609,770900,0,0,239.05634309078363,247.6264341292513,230.48625205231596
2020-01-31,243.47999572753903,243.5800018310547,239.3000030517578,239.38999938964844,1391600,0,0,239.0881198811517,247.13452942097032,231.04171034133307
2020-02-03,240.17999267578125,247.6999969482422,240.17999267578125,246.3699951171875,1792000,0,0,239.78163180839323,247.51508007035062,232.04818354643584
2020-02-04,249.8500061035156,250.1000061035156,247.66000366210935,247.9900054931641,1354900,0,0,240.56338168313331,248.53042218667386,232.59634117959277
2020-02-05,249.1499938964844,249.7100067138672,243.55999755859372,243.8999938964844,1518600,0,0,240.88115427488106,248.05825135338108,233.70405719638103
2020-02-06,244.3500061035156,244.52999877929688,242.7899932861328,243.77999877929688,1155900,0,0,241.15723470387306,248.0462669691241,234.268202438622
2020-02-07,243.7700042724609,246.88999938964844,242.1699981689453,243.50999450683597,1087600,0,0,241.38130706605997,247.62338840695895,235.139225725161
2020-02-10,244.0200042724609,249.7400054931641,244.0200042724609,248.5399932861328,1192100,0,0,242.06308670606694,247.72411205392575,236.40206135820813
2020-02-11,249.33999633789065,252.38999938964844,248.33999633789065,251.5800018310547,1014700,0,0,242.9694595751134,249.71408048543503,236.22483866479178
2020-02-12,252.1100006103516,254.16000366210935,250.77999877929688,253.94000244140625,658100,0,0,244.014273181427,252.20642403631678,235.82212232653723
2020-02-13,253.41000366210935,256.79998779296875,252.3699951171875,253.8600006103516,905300,0,0,244.95196150799126,254.23258188250844,235.67134113347407
2020-02-14,254.67999267578125,256.0,253.1499938964844,254.41000366210935,950700,0,0,245.85272742743106,256.10529328668514,235.60016156817701
2020-02-18,254.00999450683597,259.739990234375,253.66000366210935,259.2300109863281,1273700,0,0,247.12675443304033,258.98097359863806,235.2725352674426
2020-02-19,261.0,263.5,259.8099975585937,262.510009765625,908000,0,0,248.59182636947696,262.413793303906,234.76985943504792
2020-02-20,262.92999267578125,266.20001220703125,258.75,263.67999267578125,1518400,0,0,250.02879458912497,265.6503717041326,234.40721747411735
2020-02-21,263.0,265.1000061035156,253.8000030517578,255.8999938964844,1587700,0,0,250.5879564279211,266.4120608326241,234.76385202321813
2020-02-24,245.38999938964844,247.8699951171875,235.69000244140625,246.2100067138672,1875000,0,0,250.17100883610644,265.56118989147575,234.78082778073716
2020-02-25,248.3800048828125,250.4499969482422,237.0500030517578,238.80999755859372,1550900,0,0,249.0890077620576,264.1589230095333,234.0190925145819
2020-02-26,239.1499938964844,244.1300048828125,237.0399932861328,238.55999755859372,1219000,0,0,248.08624488553727,263.2666132052406,232.90587656583395
2020-02-27,230.44000244140625,232.47999572753903,220.2100067138672,220.6999969482422,2834900,0,0,245.47803079627104,265.1581310645206,225.79793052802148
2020-02-28,210.0,217.6999969482422,208.8999938964844,217.41000366210935,3747900,0,0,242.80488535492233,266.70802637236585,218.90174433747882
2020-03-02,219.19000244140625,229.2100067138672,216.4900054931641,228.8999938964844,2333900,0,0,241.48060997792825,266.4772856691163,216.4839342867402
2020-03-03,228.8699951171875,235.4199981689453,225.9600067138672,227.1300048828125,3570700,0,0,240.11388568315533,266.49165716462954,213.73611420168115
2020-03-04,231.50999450683597,232.8800048828125,221.2400054931641,231.6199951171875,1723700,0,0,239.30494372449175,266.30425492801777,212.30563252096576
2020-03-05,225.3999938964844,227.3800048828125,216.1499938964844,221.19000244140625,2005000,0,0,237.57971122134074,266.47722481884693,208.68219762383455
2020-03-06,213.25999450683597,223.3500061035156,212.2400054931641,218.5500030517578,2494400,0,0,235.76735806233282,266.66835453226565,204.86636159239998
2020-03-09,202.0,208.3300018310547,194.2400054931641,199.7700042724609,2292500,0,0,232.3390386537736,268.48094296563386,196.1971343419133
2020-03-10,206.3699951171875,206.9900054931641,197.1100006103516,204.1199951171875,2274000,0,0,229.65151069790826,268.81943110268594,190.48359029313062
2020-03-11,199.38999938964844,201.4900054931641,191.38999938964844,193.7400054931641,2114700,0,0,226.23136734507548,269.33567333433456,183.12706135581644
2020-03-12,179.4499969482422,180.3300018310547,167.3300018310547,169.1300048828125,3906800,0,0,220.79314234866945,271.8104398770423,169.77584482029658
2020-03-13,175.89999389648438,176.7899932861328,162.32000732421875,176.75,2933300,0,0,216.59855736308185,271.6085435264781,161.58857119968562
2020-03-16,155.49000549316406,155.88999938964844,138.2899932861328,138.97999572753906,4568200,0,0,209.20631339779206,275.0116959487938,143.40093084679032
2020-03-17,141.6999969482422,156.8000030517578,136.08999633789062,144.8800048828125,3764700,0,0,203.07999830112738,274.40840971473176,131.75158688752296
2020-03-18,135.1199951171875,140.63999938964844,128.85000610351562,140.36000061035156,3809600,0,0,197.10666518772013,272.10398338876934,122.10934698667093
2020-03-19,136.3300018310547,162.77999877929688,136.3300018310547,154.86000061035156,2989600,0,0,193.08317332320883,267.1055079752567,119.06083867116091
2020-03-20,163.50999450683594,182.52999877929688,162.60000610351562,165.00999450683594,5338000,0,0,190.409537245459,261.9744345355069,118.84463995541113
2020-03-23,165.5500030517578,180.3600006103516,165.0500030517578,172.3000030517578,4267500,0,0,188.68481970320175,257.53052300240086,119.83911640400265
2020-03-24,183.25,194.8999938964844,180.10000610351562,192.7400054931641,2912900,0,0,189.07102787367435,254.77555385131117,123.36650189603753
2020-03-25,195.5,202.8600006103516,192.42999267578125,193.6199951171875,3336400,0,0,189.50426284924703,251.59928878061265,127.40923691788142
2020-03-26,197.0500030517578,202.83999633789065,189.0500030517578,200.8000030517578,4117800,0,0,190.58004763043851,251.26519771447272,129.8948975464043
2020-03-27,192.5,195.5500030517578,184.05999755859372,188.83999633789065,3572100,0,0,190.41432845971966,249.67065735931092,131.1579995601284
2020-03-30,188.5,196.9600067138672,183.02999877929688,193.94000244140625,2197800,0,0,190.750106934166,246.9295195143795,134.57069435395252
2020-03-31,193.02999877929688,194.1999969482422,188.19000244140625,189.5500030517578,2027200,0,0,190.63581132631762,243.49753160957403,137.77409104306122
2020-04-01,181.52999877929688,187.27999877929688,181.52999877929688,183.5,1767800,0,0,189.9562102476207,237.95128768251317,141.96113281272824
2020-04-02,182.0,185.5,177.77000427246094,185.4900054931641,2311300,0,0,189.53085741386292,233.9303452117474,145.13136961597843
2020-04-03,184.7100067138672,184.7700042724609,179.10000610351562,181.25,2208300,0,0,188.74220432682836,229.35718262780378,148.12722602585293
2020-04-06,188.22000122070312,195.6999969482422,185.75,194.9499969482422,2479100,0,0,189.33342267172492,229.47091678515042,149.1959285582994
2020-04-07,202.47999572753903,203.44000244140625,194.6999969482422,194.9199981689453,2228500,0,0,189.865477480984,228.9512481219648,150.7797068400032
2020-04-08,196.8000030517578,200.5,194.3300018310547,196.00999450683597,1243300,0,0,190.45066957868417,229.74420453540642,151.15713462196192
2020-04-09,199.63999938964844,206.0,198.47999572753903,203.50999450683597,1898300,0,0,191.69441480993672,232.3578248144388,151.03100480543463
2020-04-13,202.75999450683597,203.44000244140625,197.66000366210935,199.2700042724609,1008500,0,0,192.4158995206533,233.98266222556157,150.84913681574506
2020-04-14,203.72000122070312,206.7700042724609,201.5800018310547,205.17999267578125,1842400,0,0,193.6315274401893,231.58289682626742,155.6801580541112
2020-04-15,200.1999969482422,208.5,199.6000061035156,207.9499969482422,1888900,0,0,194.995191202861,229.57419880008598,160.41618360563604
2020-04-16,210.0,214.42999267578125,207.67999267578125,209.19000244140625,2187000,0,0,196.34707798748437,224.37700196508175,168.317154009887
2020-04-17,215.25,226.4199981689453,213.5200042724609,225.8600006103516,3555200,0,0,199.15783252299553,226.06737374516524,172.24829130082583
2020-04-20,222.7899932861328,224.50999450683597,216.7899932861328,218.58999633789065,2086100,0,0,201.0085147910808,226.30467167921572,175.7123579029459
2020-04-21,215.0,216.5500030517578,206.5,206.72000122070312,2145200,0,0,201.55246587961628,224.37165608599034,178.73327567324222
2020-04-22,210.91000366210935,214.22000122070312,210.00999450683597,212.08999633789065,1349800,0,0,202.55604020897573,225.96341613247458,179.14866428547688
2020-04-23,212.38999938964844,216.72000122070312,210.4199981689453,211.63999938964844,1102600,0,0,203.42117917856365,227.24908233053443,179.59327602659286
2020-04-24,213.75999450683597,216.5,212.1000061035156,214.5500030517578,1520800,0,0,204.4810671664869,229.12930114122048,179.8328331917533
2020-04-27,217.6000061035156,227.8699951171875,216.3800048828125,226.88999938964844,2227100,0,0,206.61525118774037,233.0704352612019,180.16006711427883
2020-04-28,231.3000030517578,231.9499969482422,224.19000244140625,224.47000122070312,1340000,0,0,208.31570357183207,236.04933268691565,180.5820744567485
2020-04-29,229.83999633789065,237.4900054931641,227.50999450683597,232.42999267578125,1393300,0,0,210.61230253411293,240.03250611607075,181.1920989521551
2020-04-30,229.72000122070312,231.5500030517578,223.47999572753903,223.47999572753903,1591200,0,0,211.837797123963,240.02112204969487,183.65447219823116
2020-05-01,219.1100006103516,220.4600067138672,216.1999969482422,218.69000244140625,1744600,0,0,212.49038810657663,238.75802949942465,186.2227467137286
2020-05-04,215.0800018310547,218.83999633789065,213.97000122070312,218.69000244140625,1059700,0,0,213.0808275670366,235.68827665891675,190.47337847515647
2020-05-05,221.72000122070312,222.0,216.17999267578125,218.2100067138672,1298900,0,0,213.56932081911572,234.77857273261947,192.36006890561197
2020-05-06,218.9900054931641,225.0,218.97000122070312,223.17999267578125,1229600,0,0,214.48462290070293,234.21944054397733,194.74980525742853
2020-05-07,224.52999877929688,228.58999633789065,220.57000732421875,225.9900054931641,1700200,0,0,215.5803736237945,233.79177847329672,197.36896877429226
2020-05-08,229.0,238.32000732421875,228.5,237.9900054931641,2036900,0,0,217.71462427802018,237.2932982929749,198.13595026306547
2020-05-11,237.57000732421875,246.83999633789065,234.52999877929688,245.6199951171875,1952100,0,0,220.37227864365516,241.50102425074965,199.24353303656068
2020-05-12,247.07000732421875,248.75,242.33999633789065,242.6000061035156,1924600,0,0,222.4892050684038,244.5603821953435,200.41802794146412
2020-05-13,242.25,243.1000061035156,225.88999938964844,229.38999938964844,2240100,0,0,223.146423575189,244.36096862922798,201.93187852115003
2020-05-14,226.55999755859372,237.7400054931641,225.80999755859372,237.57000732421875,1453700,0,0,224.52009821795377,245.552774302671,203.48742213323655
2020-05-15,234.88999938964844,247.5399932861328,234.00999450683597,247.08999633789065,1750800,0,0,226.66961232461443,249.9632738980227,203.37595075120618
