Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving average,upper_BB,lower_BB,m_avg_08,m_avg_21,m_avg_34,m_avg_55,m_avg_89,tr0,tr1,tr2,tr,upper_KC,lower_KC,atr,plus_di,minus_di,adx,squeeze_on,squeeze_off,value,pct_change,profitable?,colors,slow_K,fast_K,rsi_14,Overbought,Oversold,Bullish swing,Bearish swing,Bullish pinbar,Bearish pinbar,Inside bar,Outside bar,Bullish engulfing,Bearish engulfing,pattern,ADX_trend,value_threshold,squeeze_threshold,squeeze_entry,Entry/Exit,buy_price,sell_price,squeeze_signal
2014-09-17,175.0816995081913,175.87525588013742,174.1922036784969,175.0642547607422,151266000,0.0,0,173.9361554785293,175.07621380787322,172.79609714918536,174.47580918299943,173.87959779353778,173.16848475890185,172.05858584205862,170.20493456135932,1.6830522016405212,1.0464594934186664,0.6365927082218548,1.6830522016405212,176.5382351581067,171.3340757989519,1.3378716138350581,23.6308737242627,16.169933073354084,14.349142165856918,1.0,0.0,0.9763555910300696,0.134679400012927,1,blue,52.06386526992778,71.81814256988855,60.03912602391756,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-09-18,175.59621086674142,176.0235206981016,175.36948236997853,175.9973602294922,94990000,0.0,0,174.1324606929067,175.3637562490526,172.9011651367608,174.81393163777562,174.07212165135184,173.33013478579272,172.19925635589578,170.33365513850458,0.6540383281230788,0.9592659373594188,0.30522760923633996,0.9592659373594188,176.6723996629515,171.5925217228619,1.2873908569716395,23.625994980800876,15.603698775202318,14.671875263317341,1.0,0.0,0.9014227433603565,0.5330074206326474,1,blue,78.8591471733112,99.13547883234224,64.42575117654818,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-09-19,176.55722187814345,176.89014124563903,175.47957540126032,175.8387908935547,121649000,0.939,0,174.29496833106367,175.60861478338546,172.98132187874188,175.04167813905988,174.23272794609753,173.4734865633791,172.32923973224095,170.4559914948823,1.4105658443787092,0.8927810161468415,0.5177848282318678,1.4105658443787092,176.8604702755369,171.72946638659045,1.3038141886259154,26.409800896148518,14.306638119028234,15.131892624498297,1.0,0.0,0.7765725787576323,-0.09009756494684495,0,blue,81.31495383228261,72.991240094617,63.15696065804108,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-09-22,175.53213754626938,175.5584202999172,174.1128020060679,174.48077392578125,125553000,0.0,0,174.31266410198916,175.54759570702237,173.07773249695595,174.91703275833132,174.25527758061423,173.53104584123065,172.40608023915323,170.54543110893675,1.445618293849293,0.2803705936374854,1.7259888874867784,1.7259888874867784,176.95875475832605,171.66657344565226,1.3601041484740304,23.508449237698585,19.91280861885676,16.064881195484332,1.0,0.0,0.45521959060675554,-0.7723079537071631,0,blue,70.07701979056651,38.104340444740245,53.44876007935968,70,30,False,True,False,False,False,False,False,False,['Bearish swing'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-09-23,173.84998185132903,174.5771693158833,173.42944437412552,173.4820098876953,111393000,0.0,0,174.23355417681833,175.5875809247642,172.87952742887245,174.59813878707888,174.1849805176216,173.52824378674293,172.4445062980298,170.61068841832667,1.1477249417577866,0.09639539010206022,1.0513295516557264,1.1477249417577866,176.84776839926238,171.61933995437428,1.3317869209118645,22.293421009571375,22.54871543135733,15.469533101431368,1.0,0.0,-0.028511993813699288,-0.5724206831583478,0,red,41.18069398188374,12.446501406293939,47.64776572284439,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-09-24,173.50829397854312,174.95391245605353,173.05271727833875,174.8400115966797,107276000,0.0,0,174.29131202632894,175.64744720000812,172.93517685264976,174.65188830032352,174.24452879753596,173.60320194731077,172.530060058696,170.7046733823453,1.9011951777147829,1.4719025683582174,0.42929260935656544,1.9011951777147829,177.01354226086258,171.5690817917953,1.4077080218189202,21.496210874534068,21.720403398231383,14.404974107548128,1.0,0.0,-0.17162431741034023,0.7827910858673404,1,red,32.62795030505467,47.333009064129776,54.82682483226862,70,30,False,False,False,False,False,True,False,False,['Outside bar'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-09-25,174.38441676683203,174.39318659801856,171.95755314699008,172.0188751220703,150300000,0.0,0,174.07488946401858,175.87888739458828,172.2708915334489,174.06677426071172,174.04219664522088,173.51266898586846,172.51180345381647,170.73387786681744,2.4356334510284796,0.44682499866112835,2.882458449689608,2.882458449689608,177.07372757717454,171.07605135086263,1.6043414122016786,17.5143095806189,22.572868690173273,13.474837365503767,1.0,0.0,-0.715334241519268,-1.6135531271395442,0,red,20.340903759356443,1.2432008076455692,41.955354366847345,70,30,False,True,False,False,False,False,False,False,['Bearish swing'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-09-26,172.33431533085565,173.81497327780954,172.0890006451808,173.3856658935547,103547000,0.0,0,174.0092491239744,175.88654002829344,172.13195821965536,173.91541684578795,173.98251203143303,173.50541166630768,172.5430128266643,170.79280649233112,1.7259726326287534,1.7960981557392302,0.0701255231104767,1.7960981557392302,177.0620288915233,170.9564693564255,1.6299089780066855,16.008173422609868,20.631723732801873,13.413698656310551,1.0,0.0,-0.9561162300388353,0.7945586032430674,1,red,25.842938277655836,28.952604961192122,48.28934910962058,70,30,True,False,False,False,True,False,False,False,"['Bullish swing', 'Inside bar']",20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-09-29,171.89621330248792,173.37687092057305,171.76479952458175,173.07022094726562,95112000,0.0,0,173.91981786904975,175.8810037247945,171.958632013305,173.7275955350052,173.8995764783269,173.48054362521955,172.56184168811438,170.8434157047058,1.6120713959913076,0.008794972981633009,1.6208663689729406,1.6208663689729406,176.98977517936203,170.84986055873748,1.6287032968021862,14.875736388616442,20.594030918948242,13.374797946961383,1.0,0.0,-1.203535386668558,-0.18193254019206462,0,red,18.555248339454433,25.46993924952557,47.01422906448942,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-09-30,173.20167370900688,173.7361120992726,172.25545426220958,172.6146697998047,131302000,0.0,0,173.7955180529312,175.89069338038382,171.70034272547855,173.48027870496065,173.78276678027942,173.43106512091012,172.56372840638906,170.88277690854156,1.4806578370630064,0.6658911520069637,0.8147666850560427,1.4806578370630064,176.8555988508629,170.73543725499948,1.6089639021702955,15.577469676388079,19.357637460693887,13.543951975039233,1.0,0.0,-1.4325120752941465,-0.263217522325665,0,red,23.66809107487819,16.58172901391685,45.1596369146113,70,30,True,False,False,False,False,False,False,False,['Bullish swing'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-01,172.33431318374375,172.39564853872216,169.88992282170693,170.27542114257812,177798000,0.0,0,173.46027072813567,176.19313121892392,170.7274102373474,172.7680881355423,173.46391717685202,173.25074260786258,172.48200314696714,170.86928011316488,2.505725717015224,0.21902126108253128,2.7247469780977553,2.7247469780977553,176.73757090409134,170.18297055218,1.7577349789606236,13.240522891025886,26.06632848118916,13.460695146584886,1.0,0.0,-1.9233882756064848,-1.355185315326668,0,red,15.85287176581864,5.506947034013467,37.072498415831745,70,30,False,True,False,False,False,False,False,False,['Bearish swing'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-02,170.12644530944874,170.89744184984835,168.5231436190249,170.3016815185547,157285000,0.0,0,173.15945270817556,176.34750224007504,169.97140317627608,172.21999777621176,173.1764412079159,173.08222483133068,172.4041345173809,170.85666681053473,2.374298230823456,0.6220207072702237,1.7522775235532322,2.374298230823456,176.57050709192137,169.74839832442976,1.8399434125423344,11.745442467193431,28.428979343072335,14.87532455775009,1.0,0.0,-2.267043548939274,0.015422293951972144,1,red,14.44842009864505,21.256584248004785,37.20844081826863,70,30,False,False,True,False,False,False,False,False,['Bullish pinbar'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-03,171.44058708253766,172.5445160585899,170.91491871318883,172.17654418945312,121569000,0.0,0,173.06584237305916,176.2484488234092,169.8832359227091,172.21034142359875,173.08554147896476,173.0304716517948,172.39600629138346,170.88599742015498,1.6295973454010664,2.2428345400352043,0.613237194634138,2.2428345400352043,176.57458900192537,169.55709574419294,1.8936622295413839,16.809822536147774,25.649478178562052,16.673413556292125,1.0,0.0,-2.232743041666599,1.1009067286832153,1,yellow,23.475982108759638,43.66441504426062,46.15247418047292,70,30,True,False,False,False,False,False,False,False,['Bullish swing'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-06,172.89503440056575,173.1228361549311,171.35305448543906,171.97509765625,104778000,0.0,0,172.96196192383923,176.17330857661725,169.7506152710612,172.1580650308546,172.98459204053614,172.9701645663351,172.3809738401287,170.9101996485918,1.7697816694920334,0.9462919654779682,0.8234897040140652,1.7697816694920334,176.47351007180706,169.4504137758714,1.8771448215348037,17.947075888462603,24.026946867111207,16.937218150644803,1.0,0.0,-2.118310535779455,-0.1169999863520732,0,yellow,35.392594028889725,41.256782794403705,45.40412807591314,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-07,171.090154595269,171.47565278347605,169.2853343219751,169.32037353515625,147913000,0.0,0,172.6151439820599,176.33026825917574,168.90001970494404,171.52746692069942,172.65148126731978,172.76160507883915,172.27166668637955,170.8748701780226,2.1903184615009366,0.49944487277394956,2.689763334274886,2.689763334274886,176.29650835917155,168.93377960494823,1.9854939565668146,15.755718977416455,28.531898979411892,16.835330873478142,0.0,1.0,-2.450080881554152,-1.5436677503158691,0,red,31.483155115074936,9.52826750656043,36.91036511136081,70,30,False,True,False,False,False,False,False,False,['Bearish swing'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-08,169.41681216548855,172.52706823102798,168.53192798503903,172.28175354003906,186461000,0.0,0,172.58339251139122,176.28210671800022,168.88467830478223,171.69508616944157,172.6178696557488,172.73418499090772,172.2720269311531,170.90613425392965,3.9951402459889493,3.2066946958717324,0.788445550117217,3.9951402459889493,176.6564765353089,168.51030848747354,2.2534467951564325,16.223370996397605,25.731676734611774,17.661836125614272,1.0,0.0,-2.3245769237259353,1.748980316457871,1,yellow,31.902299294309483,44.921847581964265,48.48697237179372,70,30,False,False,False,False,False,True,False,False,['Outside bar'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-09,172.01011696428947,172.24667513702778,168.72463877654337,168.8648223876953,210705000,0.0,0,172.22924297580113,176.32816475475298,168.13032119684928,171.06613866238686,172.2766835404712,172.51307855643844,172.15034105460091,170.8607717663172,3.5220363604844067,0.0350784030112834,3.55711476349569,3.55711476349569,176.5787947727255,167.87969117887675,2.427269190935,13.985750668016713,22.18261637240481,18.019067781026738,1.0,0.0,-2.6978903277046786,-1.9833389677854862,0,red,19.768921713932397,4.856650053272437,39.484248422821814,70,30,True,True,False,False,True,False,False,False,"['Bullish swing', 'Bearish swing', 'Inside bar']",20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-10,168.8209989157699,169.6620737735388,166.89352121735206,166.93731689453125,221909000,0.0,0,171.7252500156802,176.59260884070713,166.85789119065325,170.1486227139745,171.79128657265846,172.19446360432946,171.96416162031252,170.77358387708995,2.7685525561867337,0.7972513858434809,1.9713011703432528,2.7685525561867337,176.1827612049181,167.26773882644227,2.472773639635231,12.747783505066753,25.508461389283365,18.40533760506681,0.0,1.0,-3.2349366002852076,-1.1414488026042058,0,red,16.77394731516149,0.5433443102477219,35.48202487940942,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-13,166.86726007696646,167.47177686050586,164.09869379353907,164.195068359375,230939000,0.0,0,171.00808985793682,177.11768341174366,164.89849630413,168.82561063517463,171.1007212805418,171.73735530461778,171.68669400385022,170.62739463813708,3.3730830669667853,0.5344599659746052,2.83862310099218,3.3730830669667853,175.67366058760163,166.34251912827202,2.5928148966127718,11.289191629742513,30.28917682316171,19.53619231203521,0.0,1.0,-4.091440772173575,-1.6426815682492157,0,red,2.0959373949678386,0.8878178213833073,30.712372715403887,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-14,165.07995537686998,166.3065419978534,163.87089505053302,164.4491424560547,215847000,0.0,0,170.3834282006147,177.23453500340912,163.53232139782028,167.85306215092578,170.4960322964975,171.3208859989856,171.42821002000017,170.49010014040306,2.435646947320379,2.111473638478401,0.3241733088419778,2.435646947320379,175.0677010361864,165.699155365043,2.5718591700404527,10.568235711702192,28.987502832052257,21.4092387221177,0.0,1.0,-4.757471611939817,0.15473917652848446,1,red,2.3088711371788064,5.49545127990534,31.629407722541544,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-15,162.2237687565945,164.4403702299672,159.38511088503657,163.33644104003906,380715000,0.0,0,169.71228656627417,177.27754934825737,162.14702378429098,166.84936857072876,169.84516036409218,170.86463200133153,171.13921827071562,170.33112993273974,5.055259344930619,0.008772226087501167,5.06403157101812,5.06403157101812,174.89144942970628,164.53312370284206,2.9041488235041415,8.690527205721448,34.8701012976626,23.275153727082472,0.0,1.0,-5.2106222483173426,-0.6766234225350054,0,red,11.255425195921356,27.383006486475377,29.771058076469416,70,30,False,False,True,False,False,False,False,False,['Bullish pinbar'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-16,160.38391363138888,164.34401406029795,160.23497354612041,163.1962890625,270391000,0.0,0,169.09171537543853,177.0307783471098,161.15265240376726,166.03757312445572,169.2407175184929,170.42644097625544,170.85554222756483,170.1725779081028,4.109040514177536,1.0075730202588886,3.1014674939186477,4.109040514177536,174.54714352659093,163.63628722428612,3.0648010489272606,7.646769875195107,30.68210176851206,25.905440261769748,0.0,1.0,-5.547692688266452,-0.08580570058135395,0,red,19.811779269861642,26.55688004320416,29.535667844068357,70,30,True,False,False,False,True,False,False,False,"['Bullish swing', 'Inside bar']",20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-17,165.0799549858964,166.24520625718026,164.379050256801,165.12376403808594,214625000,0.0,0,168.71381524807163,176.53923200519094,160.8883984909523,165.8345044385958,168.86644902027408,170.1234308655029,170.65083586365472,170.06038204065874,1.8661560003792488,3.048917194680257,1.1827611943010083,3.048917194680257,174.22764396633386,163.1999865298094,3.062683201694327,11.53948434500998,28.510224284199424,28.257415643784654,0.0,1.0,-5.361988140759955,1.1810776989222838,1,yellow,31.30923694835928,39.98782431539825,36.92226568806127,70,30,False,False,False,True,False,False,False,False,['Bearish pinbar'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-20,164.82587096795015,166.85847981767287,164.77330545689665,166.72706604003906,130011000,0.0,0,168.52460103778282,176.14253633219985,160.90666574336578,166.03285146113876,168.67195965843453,169.9293528754764,170.51070122709692,169.98630834938956,2.0851743607762216,1.734715779586935,0.35045858118928663,2.0851743607762216,173.91629521088961,163.13290686467602,2.9323486895719126,12.68535942529217,27.650463479267817,29.238854086405073,0.0,1.0,-4.800037280326645,0.9709698729877037,1,yellow,39.99615049704025,53.44374713251828,42.33707370235789,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-21,167.93610238520262,170.1439472917233,167.76087956978057,170.03005981445312,154949000,0.0,0,168.66797806413237,176.0520628215204,161.28389330674435,166.92111998409752,168.79542330898167,169.93510755770365,170.49353546235963,169.98728060419913,2.383067721942723,3.416881251684231,1.0338135297415079,3.416881251684231,174.19076935817205,163.1451867700927,2.996953031186888,19.355835293177563,25.121953472998204,29.677306333996768,0.0,1.0,-3.7355746236637217,1.981078329310293,1,yellow,56.97285168875421,77.48698361834606,51.56213166360206,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-22,170.3279548120849,170.7660185732176,168.75092259827824,168.82101440429688,151822000,0.0,0,168.68255295367186,175.58318822197015,161.78191768537357,167.34331874414184,168.79774977219213,169.8714450917947,170.43380256742878,169.96136357674303,2.0150959749393564,0.7359587587644683,1.2791372161748882,2.0150959749393564,174.06965339824234,163.29545250910138,2.8660387570205503,20.344605958793416,24.393077816041224,28.463528691672856,0.0,1.0,-3.0076860247907424,-0.7110774479969217,0,yellow,66.53893339914858,68.68606944658134,48.503249139693494,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-23,170.51192617927614,171.8962092043461,170.1965197511761,170.7835235595703,154944000,0.0,0,168.88264539232884,175.68928558397053,162.07600520068715,168.10780870312595,168.97827466195378,169.92356386138187,170.44629260286243,169.97963379912926,1.6996894531699809,3.0751948000492177,1.3755053468792369,3.0751948000492177,174.33913576012915,163.42615502452853,2.893926229424373,21.498934895371146,22.43244030668819,27.041473240855815,0.0,1.0,-1.8237622208380344,1.1624791867282491,1,yellow,76.3815563949191,82.97161611982985,53.341783513682614,70,30,False,False,False,True,False,False,False,False,['Bearish pinbar'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-24,171.0639387602309,172.1503419548274,170.39808650017716,172.09776306152344,117927000,0.0,0,169.1888470751093,175.83910951737016,162.53858463284843,168.9944652272143,169.2618645164601,170.04780381567568,170.5052736906718,170.02670333966807,1.7522554546502533,1.3668183952570985,0.38543705939315487,1.7522554546502533,174.46788476486415,163.90980938535444,2.74170345945449,21.73376615159788,21.986637363965535,25.253828764931797,0.0,1.0,-0.6764477337857886,0.769535300924229,1,yellow,82.79700318131424,96.73332397753146,56.302763570193605,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-27,171.48440330550662,172.1152160700631,170.87111683125522,171.86114501953125,82954000,0.0,0,169.44335164124473,175.95174415701482,162.93495912547465,169.63150518106252,169.498162744012,170.15142331303886,170.5536976667025,170.06746871149568,1.2440992388078769,0.01745300853966114,1.2266462302682157,1.2440992388078769,174.4686766753506,164.41802660713887,2.542022896701608,21.76663669225428,22.0198903516129,23.491296896953035,0.0,1.0,0.45952324413931267,-0.13749048086557636,0,cyan,91.54592871393044,94.93284604442995,55.618404702110965,70,30,False,True,False,False,True,False,False,False,"['Bearish swing', 'Inside bar']",20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-28,172.43943413200458,173.84123021783924,172.36057249081384,173.8324737548828,106736000,0.0,0,169.86136327111504,176.54178013650477,163.1809464057253,170.5650537530226,169.89219101772753,170.36176905257278,170.67079681270903,170.15113549257345,1.4806577270254024,1.9800851983079895,0.499427471282587,1.9800851983079895,174.7898560654491,164.93287047678098,2.467097870249125,25.822942490441054,21.068011578405816,21.90344597198479,0.0,1.0,1.821519078222675,1.1470473649686896,1,cyan,97.20186577130933,99.93942729196654,59.98255250283844,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-29,173.95510881477713,174.45449451229098,172.42188576896078,173.56961059570312,142557000,0.0,0,170.21452968298058,177.20052014865703,163.22853921730413,171.23273305139608,170.22650188845256,170.5450742836088,170.77432587638745,170.22710160805002,2.0326087433302007,0.6220207574081655,1.4105879859220352,2.0326087433302007,175.06454290388976,165.3645164620714,2.4091659866599353,26.373290230881302,20.033577956099595,21.081191502841598,0.0,1.0,2.954493365445259,-0.1512163714303183,0,cyan,96.33340296704783,94.12793556474695,59.14735872329971,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-30,173.1052646557134,175.18168245200582,172.94755476166972,174.6822967529297,113330000,0.0,0,170.64003130869003,178.05986364010485,163.2201989772752,171.999302762848,170.63157414885956,170.78148699614144,170.91389626483547,170.32610594724545,2.234127690336095,1.6120718563026912,0.6220558340334037,2.234127690336095,175.45533927139584,165.8247233459842,2.38582754715009,26.90614877580962,18.78458095441982,20.57217807983367,0.0,1.0,3.968991194851637,0.6410604675598064,1,cyan,96.96866929820015,96.8386450378869,61.58563869017972,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-10-31,176.78506269644618,176.82011529415257,175.9001784497704,176.679931640625,146903000,0.0,0,171.21525991173147,179.2607074627597,163.16981236070322,173.03944251346513,171.18142482992914,171.11854097582622,171.1198260996852,170.46730207744992,0.919936844382164,2.1378185412228845,1.2178816968407205,2.1378185412228845,175.98150688532272,166.4490129381402,2.352759679693129,30.30963094753234,17.687982820589692,20.41586211003301,0.0,1.0,5.148467294816455,1.1435817623355105,1,cyan,96.7208483127665,99.19596433566558,65.55989612222785,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-11-03,176.90762835126768,177.3719747653164,176.37319014678715,176.77621459960938,93600000,0.0,0,171.7448746439103,180.37433994926303,163.11540933855755,173.8698363103861,171.69004208171827,171.44183661147096,171.3218399746826,170.60750013707548,0.9987846185292426,0.692043124691395,0.30674149383784766,0.9987846185292426,176.2594236414531,167.23032564636748,2.172229671537944,32.298365683321464,17.78957003845386,20.849524741338037,0.0,1.0,6.331205509934198,0.05449569630817663,1,cyan,97.57413782873205,96.68780411264362,65.74385420487371,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-11-04,176.30317992062402,176.62735627242705,175.2781120775294,176.1630096435547,93343000,0.0,0,172.16564940578118,181.2651422256487,163.06615658591366,174.37943038442359,172.0966754964307,171.71161792759003,171.4947388914281,170.73095590696647,1.3492441948976364,0.1488583271823245,1.4981025220799609,1.4981025220799609,176.54216713483464,167.78913167672772,2.0823460516102132,31.285903530647275,20.988250965136533,21.3820369190071,0.0,1.0,7.25710806773346,-0.3468820493998992,0,cyan,96.27635401613612,92.94529360009915,63.42045061454682,70,30,False,True,True,False,False,False,False,False,"['Bearish swing', 'Bullish pinbar']",20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-11-05,177.45084231765335,177.49465136251857,176.49586663535143,177.27561950683594,91709000,0.0,0,172.65231322492926,182.27225805456598,163.03236839529254,175.02302796718192,172.5674885882857,172.02956087497552,171.70119891340707,170.8763928794006,0.9987847271671342,1.3316417189638798,0.33285699179674566,1.3316417189638798,176.87308238206222,168.4315440677963,1.982252140590702,33.64335299790602,20.473192667451123,21.285502705553853,0.0,1.0,8.00787501309311,0.6315797314841998,1,cyan,95.98769588987024,98.32998995686789,65.78326697498795,70,30,True,False,False,False,False,False,False,False,['Bullish swing'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-11-06,177.31940805815734,178.08163454987334,176.66231256705265,177.98526000976562,107089000,0.0,0,173.1602129187232,183.34761592870933,162.97280990873708,175.68130175442278,173.0600132629657,172.36988653982067,171.92562966684852,171.03436770828822,1.4193219828206907,0.8060150430374051,0.6133069397832855,1.4193219828206907,177.2553343311751,169.0650915062713,1.9071947862213672,34.668090833147936,19.758989698178603,21.519035136159566,0.0,1.0,8.966244726843087,0.4003034962753782,1,cyan,96.85037215418424,99.27583290558559,67.23690640056276,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-11-07,178.002854336252,178.3795961801787,177.51222498767993,178.15179443359375,89540000,0.0,0,173.63560163442517,184.17342131850688,163.09778195034346,176.2303001275719,173.5229024602955,172.7002812766077,172.14799269423239,171.1925327503174,0.8673711924987799,0.39433617041308366,0.47303502208569626,0.8673711924987799,177.51614313529032,169.75506013356002,1.7685516403916888,35.9188425241387,19.78597048184759,21.94659260998888,0.0,1.0,9.494078952124935,0.09356641320690251,1,cyan,98.48684591664012,97.85471488746683,67.584935334854,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-11-10,178.1868558155121,178.76508993705275,177.96782389062085,178.7125244140625,66319000,0.0,0,174.11911808962873,184.59993310963065,163.6383030696268,176.78190552456982,173.99468627427433,173.04383802731942,172.38244025565498,171.35964367998952,0.7972660464319006,0.6132955034589997,0.18397054297290083,0.7972660464319006,177.79184055340284,170.44639562585462,1.6390468945303838,37.66847850258607,19.824353788403865,22.45823815608009,0.0,1.0,9.804339343126106,0.3147484325103145,1,cyan,98.86854540771792,99.47508843010124,68.78719343463919,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-11-11,178.7826100465253,179.0016419638358,178.42339449366077,178.8877410888672,54499400,0.0,0,174.57327266098477,184.84750526894692,164.29904005302262,177.2498689833026,174.43950943923733,173.37777534512216,172.6147724282698,171.52693473725057,0.5782474701750289,0.2891175497732945,0.28912992040173435,0.5782474701750289,178.01724716808397,171.12929815388557,1.4976069712830031,39.409559658936374,20.14688384146113,23.07768157498887,0.0,1.0,9.778755512456422,0.09804386982903424,1,blue,98.67874271457843,98.70642482616715,69.17196502892057,70,30,False,False,False,False,False,False,False,False,['No pattern'],20,2.296209059877999,1.0,0.0,0.0,,178.8877410888672,-1.0
2014-11-12,178.16055369203033,178.94030672515598,178.1255011014144,178.6949920654297,90120300,0.0,0,174.96581736617,184.55543425904355,165.37620047329645,177.57100744599754,174.8263714961639,173.6816163005683,172.83192312959702,171.6862249035721,0.8148056237415915,0.052565636288790074,0.7622399874528014,0.8148056237415915,178.24484975875865,171.68678497358135,1.4065667916108149,38.963179770243464,21.43145482824594,23.722617238879845,0.0,1.0,9.567379990878335,-0.10774859264489622,0,blue,98.20576343521202,96.43577704936762,68.17631854706994,70,30,False,True,False,False,False,False,False,False,['Bearish swing'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-11-13,178.87023213140924,179.45723607859378,178.03791350088332,178.89651489257812,85357900,0.0,0,175.3401695115422,183.89172023688184,166.78861878620256,177.8655646563488,175.19638453220153,173.979610505826,173.0485156925607,171.84645357341037,1.41932257771046,0.7622440131640928,0.6570785645463673,1.41932257771046,178.57916670075195,172.10117232233245,1.4082675630907677,38.75831184643163,20.320854558091725,24.11273654660938,0.0,1.0,9.170452724932042,0.11277474808844001,1,blue,96.20388250069901,93.46944562656218,68.68384677701647,70,30,False,False,True,False,False,True,False,False,"['Bullish pinbar', 'Outside bar']",20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-11-14,178.81758929339412,179.15927840950056,178.48465663767539,178.94024658203125,80417500,0.0,0,175.68303399444594,183.29865331908175,168.06741466981012,178.104382862056,175.5367356276406,174.2630754244663,173.25893465289903,172.00409342133244,0.6746217718251728,0.2627635169224334,0.4118582549027394,0.6746217718251728,178.75023539769575,172.61583259119612,1.3104481242553552,38.676352698515906,20.277883648236323,24.619544831443182,0.0,1.0,8.428740834127392,0.02444524393299119,1,blue,94.20675238003814,92.71503446418458,68.80013058706263,70,30,True,True,False,False,True,False,False,False,"['Bullish swing', 'Bearish swing', 'Inside bar']",20,2.296209059877999,1.0,0.0,0.0,,,0.0
2014-11-17,178.59862247720253,179.2381919030014,178.4233862565263,179.05419921875,80441000,0.0,0,176.00409734914155,182.75403071503263,169.25416398325046,178.31545316354357,175.8565050450142,174.5368539269968,173.4659083873938,172.16076244224607,0.8148056464750937,0.29794532097014326,0.5168603255049504,0.8148056464750937,178.94060874236413,173.06758595591896,1.2443624605513204,38.2740428186345,20.181162123444533,25.0888446123748,0.0,1.0,7.725714551204185,0.06368194908377145,1,blue,93.48524701665467,94.27126095921719,69.12187760810286,70,30,False,False,False,False,False,True,False,False,['Outside bar'],20,2.296209059877999,1.0,0.0,0.0,,,0.0
